Search_uid,Search_query,region,brand,group,Search_result,Search_uid_sales,Sale
0322387003a86d9bfa25ee1fca7ceffa,818004,0,179,57,1,0,0.0
0324b3428489249d1dd69af3375ac2e7,C 3028,0,131,40,1,0,0.0
0325092c6e79ec0a385f8c2278549458,04572,0,124,83,1,0,0.0
032794d32d72f0650c851d43261b70dc,BWD312,0,4,38,1,0,0.0
03290ca4a087fe856072436922df8bcb,333114,1,31,12,1,0,0.0
032cc47f7d087c6360b183887edd488b,C1090LR,0,499,11,1,032cc47f7d087c6360b183887edd488b,1.0
032e187a39e92f075483fd1c79b360a1,C35009,1,654,4,0,032e187a39e92f075483fd1c79b360a1,1.0
03338baee3510c15d9e39197c375bb6b,G32558L,1,499,12,1,0,0.0
033525bd5908bdf4c61b8855e1bacccc,36891,0,1328,143,1,033525bd5908bdf4c61b8855e1bacccc,1.0
0335be87a3dc2a9aa9c5cf1a56c26fb6,R18126,0,407,19,0,0335be87a3dc2a9aa9c5cf1a56c26fb6,1.0
03379598ab45fa13a75cdffdfe6067bb,333114,1,31,12,1,0,0.0
033a39df50ed155be42609cdcd8b2a4c,RK7501,1,31,51,1,0,0.0
033db4090c1f3f06fc5f9069359d31b6,334270,1,31,12,1,033db4090c1f3f06fc5f9069359d31b6,1.0
034121aac9f2dc257bcd4860acdf0dc7,G32559R,1,499,12,1,0,0.0
0342118d25b9bc822c8a5f32aadc95bd,C8595,1,499,27,1,0,0.0
03428603d82eb763b54b776f09c0aa39,334288,1,31,12,1,0,0.0
03437145211cf025ba036d0c0903751b,CBKK-14,1,369,11,1,0,0.0
03477165e437586b0f7604b9c2d1a600,V172085609,0,358,139,1,03477165e437586b0f7604b9c2d1a600,1.0
03482b94493d33587a788fe19d9e4a78,RH3328,0,31,51,0,0,0.0
034c49c4bb716412878431f91e536b96,PU207021RR1XY,1,460,17,1,0,0.0
034faab756767659264553a32276d5e2,826213,0,215,80,1,0,0.0
0353648d9b5007d263242a2d4674946d,3531201,0,100,38,0,0,0.0
03566aaeab618b7bb480c75db9e8776d,C8594,1,499,27,1,0,0.0
0356d5a41553bdaee2c5b165c09bb57d,341486,0,31,12,1,0,0.0
03580e223f186f7f4577ff725b79ad8e,5175207000,1,1268,94,0,0,0.0
035ba69fad62ef70e058f7b29380944a,K16RU11,1,154,97,1,035ba69fad62ef70e058f7b29380944a,1.0
035f445454bd84c21188088ee95bf19f,90919-01191,1,301,96,0,0,0.0
035f514dffdbf9e3ef77f39621c647b1,54613-8H318,1,307,31,0,035f514dffdbf9e3ef77f39621c647b1,1.0
0362901571fd58a1fc966204f52b453e,CLM-20,0,369,26,0,0,0.0
03656db547495ae7e43ae308512cfeed,15374,0,124,83,1,03656db547495ae7e43ae308512cfeed,1.0
036825a9b035f83fc14d8808bbf596bd,CLM-22,0,369,26,0,0,0.0
03683f9c2b24bb32562d56b3dcf9b614,5669XS,0,14,69,1,0,0.0
036959faeaf1dcee941ee535f1a56d53,PK078,1,63,25,1,036959faeaf1dcee941ee535f1a56d53,1.0
0370092bc03658bbb5aae447c8c169e1,K20PSRB8,0,154,97,1,0370092bc03658bbb5aae447c8c169e1,1.0
037041efef4c9565474d6a967c813057,C7058R,1,499,26,1,0,0.0
03735ccaeaf81a54407548f8a70f1171,O29496G,1,596,36,0,03735ccaeaf81a54407548f8a70f1171,1.0
037643fc001cfcde036b32b132b9c0ee,ADB3556,1,465,50,1,0,0.0
037ab829713af7e0cd6b105bd27d7dc5,03212,0,124,27,1,0,0.0
037b34e69b23c076e2f225aa7a68e690,334344,1,31,12,1,037b34e69b23c076e2f225aa7a68e690,1.0
037cd0e649acb75d4d72a0731f7ce86e,17807,0,124,31,1,037cd0e649acb75d4d72a0731f7ce86e,1.0
03865af06dcbc148558cf7db5cd8a1b0,36303,0,1328,116,1,03865af06dcbc148558cf7db5cd8a1b0,1.0
03874cc799ff6554ef32abc5688ec509,7540,0,205,10,1,0,0.0
038857ed4b8817c585570e7b57aefcd3,332116,1,31,12,1,0,0.0
038acca32e46da4f824e4bea612ef4e5,C5024L,0,499,29,1,0,0.0
038c24bc42bbb512d8fa2bebd74d8ee8,339743,1,31,12,1,038c24bc42bbb512d8fa2bebd74d8ee8,1.0
038c40b4ec4a318b5cc558cc3e080e16,XF450,0,499,124,1,0,0.0
038ea51c677b4acde0d21713adcf0ae5,JAR1024,0,4,59,1,0,0.0
03969e1b8cafad4b6d3f6f6ce43a5196,L14521,1,499,66,1,0,0.0
039c36a57236b593dd707e12b91b36c4,N24P11W0,1,596,27,1,0,0.0
039dce3d06208a9f401edfeb45379d9a,PFB425,1,4,89,1,039dce3d06208a9f401edfeb45379d9a,1.0
03a226dd1ab3f49cfef20e212c54be74,235704,1,31,12,1,0,0.0
03a260b072175f5a3a9d91265fc62161,339011,1,31,12,1,0,0.0
03a31dfc84d459b62dd22630762ea2ed,SILZKAR7B11,1,30,96,0,0,0.0
03a6759edb319461efb7aa8bdf05282c,7440002,1,31,12,0,0,0.0
03abbc3c38a0a75e88ee6ac53aba83f8,18001000,0,34,68,1,0,0.0
03b3ad4d92ff0ecdf74a471a678dd80d,243051,0,179,57,1,0,0.0
03b95e0de86a15815d98e8f6ec2a9829,C8482,0,499,27,1,03b95e0de86a15815d98e8f6ec2a9829,1.0
03ba9eeaf062c433048ba6b611ae74fa,SR-T890,1,427,59,0,0,0.0
03bb436e3b3fd254dad8d62d9230c284,DCF344K,1,154,52,0,03bb436e3b3fd254dad8d62d9230c284,1.0
03bf9c58664d6967dc6386d7ef747561,C8496,1,499,27,1,0,0.0
03c12595f9b9687d59caf8b621055c48,332089,1,31,12,1,03c12595f9b9687d59caf8b621055c48,1.0
03c31d1b252e5e59ae3c69bafbadeaaf,OP570,0,13,49,1,0,0.0
03c5e166ca2a6ca6a414e6a63bbe4e93,T1308E,1,596,21,1,0,0.0
03c615b662bf9b83a89c3d68b454f0cd,17451-74051,1,301,111,0,0,0.0
03c95bfd4122f62ff35ff10a0bd00504,JTC421,0,4,29,1,03c95bfd4122f62ff35ff10a0bd00504,1.0
03d30931074e60480c2304b875eab450,PFG110,0,4,126,1,03d30931074e60480c2304b875eab450,1.0
03d5379e5ea32a3c0709c7c1a699b3d8,JBJ156,1,4,11,1,0,0.0
03d69e1e04c8fe67f5d09c7f21bda318,CBM-36,1,369,11,1,0,0.0
03d86b52a457b85bf19000abd85424ca,1 987 302 201,1,160,66,1,0,0.0
03d9a3b68735714cd075f4c3b7b219c0,713610760,0,148,19,0,0,0.0
03d9f4f4c73efe044de2a8b73358700d,341446,1,31,12,1,0,0.0
03ddcc16dc3aeafb75fdaba3a2345d1f,7440002,1,31,12,0,0,0.0
03e04bddf3f6e746b3fca215a1e688ae,14061300,1,34,68,1,03e04bddf3f6e746b3fca215a1e688ae,1.0
03e0656ba24ecdde02cd21e3c4ce30a5,CVHO-41,1,369,27,1,0,0.0
03e187cd7ffb208027d162d5ef762591,W7023,0,215,3,0,03e187cd7ffb208027d162d5ef762591,1.0
03e8a7d3e8522e0c69c867db5b43abb5,341815,1,31,12,1,0,0.0
03e8bb725cafaad58ac89f3b6d01b103,0280217500,0,317,71,0,03e8bb725cafaad58ac89f3b6d01b103,1.0
03e9d8876c408bc6b2196cec546df3e7,JBU692,0,4,27,1,03e9d8876c408bc6b2196cec546df3e7,1.0
03ea30264094e870403aa642c3d5cdda,R18126,0,407,19,0,0,0.0
03ecc67fcb2c6149ba9cfa32cc58c597,5827529,0,168,51,1,0,0.0
03ef215de475a9c66153fb6c0cbdf6c5,03-074,1,642,9,1,03ef215de475a9c66153fb6c0cbdf6c5,1.0
03efd55c30e7179e7697a701a0e49734,BD-7533,1,499,50,1,0,0.0
03f6625ceed5b52c3c510752b0289e41,334319,1,31,12,1,03f6625ceed5b52c3c510752b0289e41,1.0
03f9687fbbb8e9e515159b9526914a0f,C8170,1,499,31,1,0,0.0
03fab5ae892442f5166079480b9fb1d9,36163,1,1328,116,1,03fab5ae892442f5166079480b9fb1d9,1.0
04009531f8139a6f86876915dd75ed87,334379,1,31,12,1,04009531f8139a6f86876915dd75ed87,1.0
04019067e7dcfd5dea41741c35f0cd97,C35004,1,654,4,0,04019067e7dcfd5dea41741c35f0cd97,1.0
0404c12077ecf72a1d5e501f022d4b36,2947401,0,225,21,0,0404c12077ecf72a1d5e501f022d4b36,1.0
0408ba4876291ac6fdad64deb1c100ac,821711,1,22,27,1,0,0.0
04091322305bafab6ce16dfa72f94adb,02374,0,124,128,1,04091322305bafab6ce16dfa72f94adb,1.0
040927cb1d69915aba91dfa31767865b,4632122731,1,310,11,0,0,0.0
040c37016f15d5a306189f0e827681ec,XU22EPRU,0,154,97,1,0,0.0
040d86df6ac3b961e3031c716f18dba4,NSF9072,1,31,12,1,0,0.0
04118d1e5c2deb8dc88c1fa237e93e95,341445,1,31,12,1,04118d1e5c2deb8dc88c1fa237e93e95,1.0
0413d2f0068415784a90e4fa81cdf6d5,1 987 302 803,0,160,6,1,0413d2f0068415784a90e4fa81cdf6d5,1.0
0414047577b72f4c81f730359bf3845d,339098,1,31,12,0,0,0.0
0414a9fc6f2a3f08d6d594c0521c1205,C24332,0,56,40,0,0414a9fc6f2a3f08d6d594c0521c1205,1.0
04156e4ce8179be79dd54368fe7482aa,CRRE-1,1,369,59,1,0,0.0
0417846a6de2f045f7627d990af16acb,90919-01184,1,301,97,0,0,0.0
0418ab081033a3ffe0f8e728e41fbb7a,TR6AP-13,1,30,96,0,0,0.0
041ea690936400ce69de8ac7fc26f8c7,L10355,0,499,6,1,041ea690936400ce69de8ac7fc26f8c7,1.0
042186ded9e8b2f44c16ea27ec407d19,C5083L,0,499,29,1,0,0.0
042a038bee63a6f2a8d916f600773d6c,C 24 011,0,131,40,1,0,0.0
042a3724c2e976a21ccf693cd7aaf18d,71-420,1,642,10,1,042a3724c2e976a21ccf693cd7aaf18d,1.0
0438200ee6daf5d077b6e6bf4a0961da,344485,1,31,12,1,0,0.0
043a200a36075df980789e69d5a0ecf1,257004,0,179,57,1,0,0.0
043ba9bfeff836f21e59f67aae83bf0a,04152-38010,1,301,49,0,0,0.0
043bdc6a698b44d14798faa9850ff77a,31726-3JX0A,1,307,56,0,0,0.0
043c81f6cfd6028a334e46b48716d23a,344279,0,31,12,1,0,0.0
043ee2062acef10dfc13715bfe2aab10,G32513L,0,499,12,1,0,0.0
043fc211da9910e622de88553972e82b,AK-F-02,0,603,91,1,043fc211da9910e622de88553972e82b,1.0
044932acb3dd75789c0f4437730ec18c,37323ST,0,63,12,1,0,0.0
044bba32aaac181851b0ee258c9eb617,35400 01,0,141,27,1,0,0.0
044e1c8074b7bbb68835c42b01463880,333114,1,31,12,1,0,0.0
045ec8c37d6595de85dabb3b69bbfb7d,C9809,1,499,27,1,0,0.0
0460d6447d960a7e7d99a52c2b8abf9d,257038,0,179,57,1,0460d6447d960a7e7d99a52c2b8abf9d,1.0
04624df9aa5df416456f3701df92f254,48818-33100,1,301,31,0,0,0.0
046349bd66dcfa3105ab0ed9cac26d26,3062002,0,225,48,0,0,0.0
046378ffeefd750492a5c007d00b727a,KL572,0,29,47,1,0,0.0
0465e9344a174921d647106c68ae25c3,19296,0,124,26,1,0465e9344a174921d647106c68ae25c3,1.0
046ed31cf4fb46bcc809239f12512692,334261,1,31,12,1,046ed31cf4fb46bcc809239f12512692,1.0
04702b1b64a907a1cbf71280ec231582,13103300,1,34,68,1,04702b1b64a907a1cbf71280ec231582,1.0
04734858f6888cdcd13d76e31143fd0d,5630,0,22,48,1,0,0.0
0473acb4d002d89c70e6fd0fe4f35daa,DF6139,0,4,4,1,0,0.0
04751ed62bd3a9587da2a9c39b40fa67,BN-1133,1,499,4,0,0,0.0
0476e146902c801b7c9745f28adad2e7,T25302,1,596,27,1,0,0.0
047846c59bcdbf2a1786fdb081eb105d,CLN-41,0,369,26,0,0,0.0
0481f6f15f1a9c977af6319cfe733d21,501701,1,161,19,1,0,0.0
0482ee94a11fff4fc506fc2a7db951ae,333114,1,31,12,1,0,0.0
04856e3c3c26e6189a528da869da1b1a,809815,0,22,31,1,0,0.0
04882a17f7ab38f75c33ffd32fe45bb3,PFG110,0,4,126,1,04882a17f7ab38f75c33ffd32fe45bb3,1.0
0488ad04863013b38896ffb1e58cfdcc,7715R-02B,0,224,66,1,0,0.0
048d959754b430fb12e0ba38da39406b,66-486,1,642,9,1,0,0.0
048e7d08ba3f8abc6cd46a1b1ace1260,HUB175-21,1,407,19,1,0,0.0
048ec4fee8c0bc2b7236440afc190b59,4872532280,1,598,27,0,0,0.0
04921a60f1aa940d73d56e1813130047,3330039,1,31,12,1,0,0.0
0494c83959a44d71d51bb1eccbf99e73,17451-21030,1,301,111,0,0,0.0
049627768f1448466046bf9619ebe097,333114,1,31,12,1,0,0.0
049c499b16cadfb6baee731257ec9fa5,T38318,0,14,17,1,0,0.0
04ad90ac5edf63c9c018b470823f687e,C7058L,1,499,26,1,0,0.0
04ae66b14f1ef5c27ddb8743841384ab,AWG-O-04,0,603,132,1,04ae66b14f1ef5c27ddb8743841384ab,1.0
04b0c5689e9af608c9ba59ce35e0d408,3 397 004 669,0,160,136,1,0,0.0
04b1e7e08b05e815c3d55081dafa0171,333114,1,31,12,1,0,0.0
04b8b407c3de9faf4ee58295012e3ae4,A20MP8,1,596,57,1,0,0.0
04bd00f120b68c06c7966d71d0595fd5,343305,1,31,12,1,04bd00f120b68c06c7966d71d0595fd5,1.0
04c040b4d43a126b6ae190f9015a45d6,RC249,0,14,39,0,0,0.0
04c203c58c82003dd565c17ada58797e,06161,0,124,129,1,0,0.0
04c5e1f0c4175c373b85ef91d9d17152,04152-38020,1,301,49,1,0,0.0
04c66c230c1290312072a519694bdd57,CVS-2,1,369,31,1,0,0.0
04c83075bd67ae20a397c2fbc07f910a,C4N-43402H,1,625,51,1,0,0.0
04c8a11347d319f4525c80b1c298a9c4,BS-4602,1,499,64,1,0,0.0
04cda79a5b9e09ad7ae47689666dcefe,333114,1,31,12,1,0,0.0
04d5be8312b1d8ee7137338d6cd6d09f,T25ZE121E,1,596,27,1,04d5be8312b1d8ee7137338d6cd6d09f,1.0
04d76fe7fcaf5a18d14531a89149650d,C4N-34202,1,625,51,0,0,0.0
04dcc6c401583745c322f6844b652985,DF4929,0,4,4,1,0,0.0
04e16e6f6580139a703beae6535d2cd3,D17MZ3UZ,1,596,10,1,04e16e6f6580139a703beae6535d2cd3,1.0
04e7c9d116e2f169592075424a96a74e,GDB3175,1,4,50,1,0,0.0
04ee25be1125bc248d18567e6eadd865,6PK1328,0,14,14,1,0,0.0
04f126c42dd96ea7ae5278951acaf5e5,235024,0,179,57,1,0,0.0
04f4add543632a41b1a315c3a036e8b7,2262,0,205,29,1,04f4add543632a41b1a315c3a036e8b7,1.0
04f66f47f5de7ebda38a740a4358d18f,K015687XS,0,14,15,1,0,0.0
04f7599c06557380538a7ca4d21e69fb,T27250,1,596,26,0,0,0.0
04ff1c29b5bc86d11a62904354fac1a4,825477S,0,144,21,0,04ff1c29b5bc86d11a62904354fac1a4,1.0
04ff8b542d94f9a99e35242548a7af51,SA-150-03,0,603,177,1,0,0.0
0509d1d2e637820b5bd4fa0ca33f48c6,DOX-0306,1,154,84,1,0,0.0
050b7d79f25698ee9646c5ab864d7a3f,CEMZ-32,1,369,48,1,050b7d79f25698ee9646c5ab864d7a3f,1.0
050e337e1813222d4b4727a020ee3301,C9004,1,499,27,1,0,0.0
050f80aad7cdf59bc7515822995a32fe,BN-1161,1,499,4,1,0,0.0
0511a860de0105a7ce252becde5d71ec,CBT-40,1,369,11,1,0511a860de0105a7ce252becde5d71ec,1.0
0513ef2bba482a0909aac00320f6f65c,K1313A,0,13,52,1,0,0.0
0516662f726a68506da24a269865e62f,0446660140,1,731,50,0,0,0.0
05182e8e20d1c612f12d25a734a2a252,24782-57B00,1,302,35,0,0,0.0
051dba8a1c6c8c89d8769635106f2c3d,BDA607,0,4,38,1,0,0.0
051fd61bd7589fadb093bb78c649bcaa,SPC7551,1,499,109,0,0,0.0
05250f9674bf7a35adfa45fe4b437d60,5479XS,0,14,69,0,0,0.0
0529cd8fff2d7f859c0c605a1878a0f1,334265,1,31,12,1,0,0.0
052c13498f93eaf6aca3e79972ab0db9,BD-8035,0,499,50,1,0,0.0
052e36af0dc7e76c9e70040f1feb95b8,3401701,0,5,46,0,0,0.0
052eb3485528849b9a9b71cc355e3af4,W672,0,304,49,0,0,0.0
052fe150784e9e251f555117c512e290,341486,1,31,12,1,0,0.0
05300aa9c4d97ed888ddb9bda280fee0,341354,1,31,12,1,0,0.0
0530f09dc7f2811cb12cd5888ce48e6c,CVHO-10,1,369,27,1,0,0.0
0531fefe5d99a2dd54bcd25e69c35a32,GDB1622,0,4,50,1,0,0.0
05340aed0b85ae2827780069d0069dcf,04479-60060,1,301,57,0,0,0.0
05343289c1c2ea35ef734a33d0910cb8,339247,1,31,12,1,0,0.0
053a1bdb5b2753954073d391a54ae6a3,L12251,1,499,6,1,053a1bdb5b2753954073d391a54ae6a3,1.0
053f8d51a5ab34c9de8ceee3032931fc,CBRE-1,1,369,11,0,053f8d51a5ab34c9de8ceee3032931fc,1.0
05400da937232706920c43c1928f7200,BS-8002,0,499,64,1,0,0.0
05402eb0fdc0a0229b78c34d90bc94fe,AFU-S-03,0,603,123,1,0,0.0
0541831e53a09614e8abe7fbcd637dbe,333114,1,31,12,1,0,0.0
05421b4f4a4070d9811235c3cdcf233b,341256,1,31,12,1,0,0.0
0543013d50a1b168a4e5d620337edf7b,334195,1,31,12,1,0,0.0
054b6508f9159c9e972d656c9e7e73bc,90916-03090,1,301,61,0,054b6508f9159c9e972d656c9e7e73bc,1.0
054c5077d08ed0ec88ccec6af7b7e8e7,T0910FAZ,1,596,20,0,0,0.0
054c7713dd6dd954c06a1f63bd2562c1,C4T-38661,1,625,51,1,0,0.0
05522d184f1b28c07397d741266c26cd,17801-21050,1,301,40,0,0,0.0
0552cf704ea3749776d59f6da877d896,2330028040,1,302,47,0,0,0.0
0553b1f8ddbed07e80b7a398f1296bb2,805630,0,22,27,1,0553b1f8ddbed07e80b7a398f1296bb2,1.0
055803516e2ed2aff48543a9523df175,5384XS,1,14,69,1,0,0.0
056078d3e77a9c5bdec362db4c57ad7a,4262,1,22,26,1,0,0.0
056aa076144c650ec537f9eb54912bf8,DD6735,1,962,126,0,0,0.0
056b50b5b6140a9974cab482eef1648d,C30005,0,654,4,0,0,0.0
056c6a43cca895a6fa7dae7162a25e97,48815-20060,1,301,31,0,0,0.0
056d41322d1d2639c3bcf8262cae4f51,48815-30040,1,301,31,0,056d41322d1d2639c3bcf8262cae4f51,1.0
05766bca9b9571af272bc71f11da787d,BR7HS,0,30,97,1,05766bca9b9571af272bc71f11da787d,1.0
057750caee07a11e56c148823934734f,1 457 429 249,0,160,49,1,0,0.0
05787a59ba0817aedef7235069b41b81,31556,0,124,26,1,0,0.0
057f69db2a35372e8237569af8972e60,CLT-75,0,369,26,1,057f69db2a35372e8237569af8972e60,1.0
0583a2a4757ba0a96e6b7212d0ff4c32,01117,0,124,21,1,0583a2a4757ba0a96e6b7212d0ff4c32,1.0
0583af9e0215e362bfe9836f5387b243,89138,1,22,48,1,0,0.0
0584f4b15a6cdbe219481593ad910d99,HX81D,0,29,56,1,0,0.0
058fa108a64b5b9251543fe9a4ad0224,V172085627,0,358,143,1,0,0.0
0591259a666b23905ba008075109255b,K015603XS,0,14,15,1,0,0.0
0593a67e39363cfc362826e42d4e2b9c,341261,1,31,12,1,0,0.0
05948d14b2d04c0327281df088ad6115,0446660140,1,731,50,0,0,0.0
0598f1758fd8d1c9ba5c8e7937f4ccb0,BD-3424,1,499,50,1,0,0.0
059eefd75842a8577b6443175fb0ce48,JBJ303,1,4,11,1,0,0.0
059fce068a42bbf6e9337f926c1e7d15,K1111A,0,13,52,0,0,0.0
05a1d3d8c49e6c67c4bb2d99b60a2f72,36956 01,0,141,21,0,0,0.0
05a4a7822c937483cf662d42336d98c8,DOX-1461,0,154,84,1,0,0.0
05a6df25764594e0c2624c0750146faa,17046,1,286,66,1,05a6df25764594e0c2624c0750146faa,1.0
05a78153a1593b3276efbe80997d01ae,3 397 004 673,1,160,136,1,05a78153a1593b3276efbe80997d01ae,1.0
05a7a91c7426f21e69690dfcdef3344c,CUK 2939,0,131,52,1,0,0.0
05aa3d82b85b25c080a9426de75b30d3,5539,0,14,69,1,05aa3d82b85b25c080a9426de75b30d3,1.0
05ad1b59694085717b1f8d7a1e4d70fb,441085,1,31,12,1,05ad1b59694085717b1f8d7a1e4d70fb,1.0
05af8415cbffbed79294f1b8b2c3d6bd,MZB-TRBF,1,598,21,0,0,0.0
05b40857d81a42cac526c035f4a64ccb,343422,1,31,12,1,0,0.0
05b8f3095b25327ca8a21c02c8f783c7,G32459LR,1,499,12,1,0,0.0
05c51aa3397633f4d5b3e6cf18c3f341,C4N-88502H,1,625,51,1,0,0.0
05c89f74e4aaf0cd60b85fa84b8fdf75,ASPS-70-02,0,603,160,0,0,0.0
05cf28ea1f8cfc7ac052b7e28dab779c,PB-5007,1,499,17,1,0,0.0
05cf49bdd09e2a8149f6d67557f12860,322510015,0,48,112,0,05cf49bdd09e2a8149f6d67557f12860,1.0
05cfe3d1df5bd4446861eb552cbd2c96,913237,0,31,25,1,0,0.0
05d16616c865d313118c688a05b8f1fe,819635,0,22,27,1,0,0.0
05d410a380a9ea7c5654173b6feaf64a,I170,0,317,13,0,05d410a380a9ea7c5654173b6feaf64a,1.0
05d4bb20d78339960ec6a92bc5fa68ba,C4H-34942,1,625,51,0,0,0.0
05d54a43d33949c9bddd67b4cf44a531,VKBA1465,0,148,18,0,0,0.0
05d5a0da779ad16f388c794dac5497a0,C7018LR,0,499,26,1,05d5a0da779ad16f388c794dac5497a0,1.0
05d6e0f807e0cce57bd91c2f9bf9d150,713 6789 00,0,128,19,1,05d6e0f807e0cce57bd91c2f9bf9d150,1.0
05d6e3a4e5349dc5aab1f2ebfb38a6b6,427 1004 10,0,130,101,0,0,0.0
05d9ca9d917eb19faa7d62c26ed4b0d3,341368,1,31,12,1,0,0.0
05daccaff466871c0f4bc11ae54601d7,340062,1,31,12,1,0,0.0
05db448f54f21f80e4023f5d2e415f7c,22163,0,124,20,1,05db448f54f21f80e4023f5d2e415f7c,1.0
05dc634fa06688e50536a1c4cc99c6c5,O24003WB,1,596,27,0,0,0.0
05dd28ee58b831e69739a7e7ce8e15c1,02-148,1,642,10,1,05dd28ee58b831e69739a7e7ce8e15c1,1.0
05ddbb85d75185230222c62ddf784f63,PFB401,0,4,89,1,05ddbb85d75185230222c62ddf784f63,1.0
05e20adf8761db1fe7f23e966c8127c0,12342PRB1,1,50,6,1,0,0.0
05e22d72bae6ee7e00a3fca7a4dcb2ba,334266,1,31,12,1,0,0.0
05e6240e7381b34f3a6020d99b51ea52,04152-38020,1,301,49,1,0,0.0
05eaa4bffe612f75156d72f40b63fe6f,C 2941,1,131,40,0,0,0.0
05eb5716f5ce327d7753e3d39b2153a3,DF6198,0,4,4,1,05eb5716f5ce327d7753e3d39b2153a3,1.0
05ec23516b6e2b6fd4f56628f38d32de,339013,1,31,12,1,0,0.0
05f027645c1eca34d4a540fba099108b,C4011LR,0,499,48,1,05f027645c1eca34d4a540fba099108b,1.0
05f3ddf2088c11c9a6ff5e679d724367,JTC1400,0,4,29,1,05f3ddf2088c11c9a6ff5e679d724367,1.0
05f41bbff5aae375e252d09f1fbdb33b,CQM-20L,1,369,29,1,0,0.0
05f5edfff9d51918082f954c60b45c05,343391,0,31,12,1,0,0.0
05fcab892b1e8c588b3266bc46c8035d,334261,1,31,12,1,0,0.0
05fde21009a231a73684fdb098420bc1,AK-B-06,0,603,91,1,0,0.0
05fe8ec1c4c7899999028722094ff63f,333114,1,31,12,1,0,0.0
05ff9574f749379e24dba387b3a9ccfd,339011,1,31,12,1,0,0.0
060346c686a70738acbabb3c2a939ad0,AK-B-02,0,603,91,1,060346c686a70738acbabb3c2a939ad0,1.0
0607526d1e3f8ea84bc40debfb68384a,633135,1,31,12,1,0,0.0
060781b656cf525543f03549a4a0a9ef,3000 950 065,0,86,80,1,0,0.0
060932ceb47bd12e9d4d5ab93a5db2d0,3924,0,53,139,1,0,0.0
060b3b92e125531575e9e837fb147b67,C4T-17302,1,625,51,1,060b3b92e125531575e9e837fb147b67,1.0
060e244ecdf0042ed3dbd565a23071c2,333407,1,31,12,0,0,0.0
06138b2be31f45661001e4efe254b967,ADC0145V,1,465,4,1,0,0.0
0616577a2d062e17367f179257a6ffdb,343811,1,31,12,1,0,0.0
061a237d061da760eda7db6f1b5ee251,K20TR11,1,154,97,1,061a237d061da760eda7db6f1b5ee251,1.0
0620500714537c0051ef5e0e488fcb7a,340062,1,31,12,1,0,0.0
06207cb3462f64c3c0562667e9d301e1,T0911SEAZ,1,596,20,1,0,0.0
06214a9388b4036c06579c75e8e1266b,K015671XS,0,14,15,1,0,0.0
06226ab4943b015b12b9eecdc9b8184e,L19535,1,499,6,1,0,0.0
06267e1adfcb136f3d4c82a2cd2d7448,K015669XS,1,14,15,1,0,0.0
0626a83d79a588848c6b4accd2aa0374,35330 01,1,141,27,1,0,0.0
06273252f0aaf071ffe9e64cea006877,G16675,1,63,12,0,0,0.0
06273ef4160de4466e93bd6e44f35dc0,63587,0,22,11,1,06273ef4160de4466e93bd6e44f35dc0,1.0
0629cb0be812f43755dfa2428a9705ae,JTE458,0,4,48,1,0,0.0
062c6d0944e17b2ffcc59872928975a4,320119,0,1839,108,1,0,0.0
062d2a2945536e5d1eac4de43bad0585,ZGR5A,0,30,97,1,0,0.0
062ea7053c0ad53d46d6deadea36c3b2,712076410,0,128,62,0,0,0.0
062f5e53befbaf797a3189ece9869c2e,K20PRU11,1,154,97,1,0,0.0
0634297e512743bce519d65ed759f764,3PK675,0,14,14,1,0634297e512743bce519d65ed759f764,1.0
063ae7973eedd532b5ec9af15ad7d522,JBJ245,0,4,11,1,0,0.0
063b9fae87bdc2ea98ded2d9705fbfd4,GIC270,0,4,67,1,0,0.0
063cfc647c985d8105c938b5b35c1fd2,K015539,0,14,15,1,0,0.0
063d6d0c213e862a16b1a6b43c9b2b1a,KP15323XS,1,14,15,1,0,0.0
063e6bd373f58f7b05c5817177af84b4,57411,1,170,51,1,0,0.0
0640dfa5404f0d13a5bd30bc688cfeaa,36301,0,1328,143,1,0640dfa5404f0d13a5bd30bc688cfeaa,1.0
06465152521e687511d7cce2523fe97f,333114,1,31,12,1,0,0.0
06479df64574d372ee57e558c865733e,802417,0,215,117,1,06479df64574d372ee57e558c865733e,1.0
064874e0de3fdf8d9ed9e5ece7c8fd01,CVT-46,1,369,31,1,064874e0de3fdf8d9ed9e5ece7c8fd01,1.0
06491b5b67ecd2b3f3c49412ff2e404d,770044,0,83,43,1,06491b5b67ecd2b3f3c49412ff2e404d,1.0
064caad6a6d3ef133f0fbfb22cad7635,53585,0,22,11,1,064caad6a6d3ef133f0fbfb22cad7635,1.0
065040411ddcb7ca6c5b0577a442eb13,11152,1,124,27,1,0,0.0
06561ee3fd8a3e197253f99dcbfff9b8,1780121050,1,331,40,0,0,0.0
0657ecf63f1ca46c18d1d8c54e7dc65d,C8498,1,499,27,1,0,0.0
06592f1beec44269d100eb9942555435,LA350,0,63,12,0,0,0.0
065d3700df7553cc98de20c53c954ff6,37240-PT0-014,1,327,71,0,065d3700df7553cc98de20c53c954ff6,1.0
066104e2da82c3e6db1f44754baf2e19,713649430,0,148,19,0,066104e2da82c3e6db1f44754baf2e19,1.0
0661d02c6e9e5b3c8ad2a9c988b2d0b4,K015680XS,0,14,15,1,0,0.0
06677c84c63cdf100d89f8ac47a7bd30,333394,1,31,12,1,06677c84c63cdf100d89f8ac47a7bd30,1.0
